Date,S&P 500,DJIA
2011-11-04,1253.22998046875,11983.240234375
2011-11-07,1261.1199951171875,12068.3896484375
2011-11-08,1275.9200439453125,12170.1796875
2011-11-09,1229.0999755859375,11780.9404296875
2011-11-10,1239.699951171875,11893.8603515625
2011-11-11,1263.8499755859375,12153.6796875
2011-11-14,1251.780029296875,12078.98046875
2011-11-15,1257.81005859375,12096.16015625
2011-11-16,1236.9100341796875,11905.58984375
2011-11-17,1216.1300048828125,11770.73046875
2011-11-18,1215.6500244140625,11796.16015625
2011-11-21,1192.97998046875,11547.3095703125
2011-11-22,1188.0400390625,11493.7197265625
2011-11-23,1161.7900390625,11257.5498046875
2011-11-25,1158.6700439453125,11231.650390625
2011-11-28,1192.550048828125,11523.009765625
2011-11-29,1195.18994140625,11555.6298828125
2011-11-30,1246.9599609375,12045.6796875
2011-12-01,1244.5799560546875,12020.0302734375
2011-12-02,1244.280029296875,12019.419921875
2011-12-05,1257.0799560546875,12097.830078125
2011-12-06,1258.469970703125,12150.1298828125
2011-12-07,1261.010009765625,12196.3701171875
2011-12-08,1234.3499755859375,11997.7001953125
2011-12-09,1255.18994140625,12184.259765625
2011-12-12,1236.469970703125,12021.3896484375
2011-12-13,1225.72998046875,11954.9404296875
2011-12-14,1211.8199462890625,11823.48046875
2011-12-15,1215.75,11868.8095703125
2011-12-16,1219.6600341796875,11866.3896484375
2011-12-19,1205.3499755859375,11766.259765625
2011-12-20,1241.300048828125,12103.580078125
2011-12-21,1243.719970703125,12107.740234375
2011-12-22,1254.0,12169.650390625
2011-12-23,1265.3299560546875,12294.0
2011-12-27,1265.4300537109375,12291.349609375
2011-12-28,1249.6400146484375,12151.41015625
2011-12-29,1263.02001953125,12287.0400390625
2011-12-30,1257.5999755859375,12217.5595703125
2012-01-03,1277.06005859375,12397.3798828125
2012-01-04,1277.300048828125,12418.419921875
2012-01-05,1281.06005859375,12415.7001953125
2012-01-06,1277.81005859375,12359.919921875
2012-01-09,1280.699951171875,12392.6904296875
2012-01-10,1292.0799560546875,12462.4697265625
2012-01-11,1292.47998046875,12449.4501953125
2012-01-12,1295.5,12471.01953125
2012-01-13,1289.0899658203125,12422.0595703125
2012-01-17,1293.6700439453125,12482.0703125
2012-01-18,1308.0400390625,12578.9501953125
2012-01-19,1314.5,12623.98046875
2012-01-20,1315.3800048828125,12720.48046875
2012-01-23,1316.0,12708.8203125
2012-01-24,1314.6500244140625,12675.75
2012-01-25,1326.06005859375,12758.849609375
2012-01-26,1318.4300537109375,12734.6298828125
2012-01-27,1316.3299560546875,12660.4599609375
2012-01-30,1313.010009765625,12653.7197265625
2012-01-31,1312.4100341796875,12632.91015625
2012-02-01,1324.0899658203125,12716.4599609375
2012-02-02,1325.5400390625,12705.41015625
2012-02-03,1344.9000244140625,12862.23046875
2012-02-06,1344.3299560546875,12845.1298828125
2012-02-07,1347.050048828125,12878.2001953125
2012-02-08,1349.9599609375,12883.9501953125
2012-02-09,1351.949951171875,12890.4599609375
2012-02-10,1342.6400146484375,12801.23046875
2012-02-13,1351.77001953125,12874.0400390625
2012-02-14,1350.5,12878.2802734375
2012-02-15,1343.22998046875,12780.9501953125
2012-02-16,1358.0400390625,12904.080078125
2012-02-17,1361.22998046875,12949.8701171875
2012-02-21,1362.2099609375,12965.6904296875
2012-02-22,1357.6600341796875,12938.669921875
2012-02-23,1363.4599609375,12984.6904296875
2012-02-24,1365.739990234375,12982.9501953125
2012-02-27,1367.5899658203125,12981.509765625
2012-02-28,1372.1800537109375,13005.1201171875
2012-02-29,1365.6800537109375,12952.0703125
2012-03-01,1374.0899658203125,12980.2998046875
2012-03-02,1369.6300048828125,12977.5703125
2012-03-05,1364.3299560546875,12962.8095703125
2012-03-06,1343.3599853515625,12759.150390625
2012-03-07,1352.6300048828125,12837.330078125
2012-03-08,1365.9100341796875,12907.9404296875
2012-03-09,1370.8699951171875,12922.01953125
2012-03-12,1371.0899658203125,12959.7099609375
2012-03-13,1395.949951171875,13177.6796875
2012-03-14,1394.280029296875,13194.099609375
2012-03-15,1402.5999755859375,13252.759765625
2012-03-16,1404.1700439453125,13232.6201171875
2012-03-19,1409.75,13239.1298828125
2012-03-20,1405.52001953125,13170.1904296875
2012-03-21,1402.8900146484375,13124.6201171875
2012-03-22,1392.780029296875,13046.1396484375
2012-03-23,1397.1099853515625,13080.73046875
2012-03-26,1416.510009765625,13241.6298828125
2012-03-27,1412.52001953125,13197.73046875
2012-03-28,1405.5400390625,13126.2099609375
2012-03-29,1403.280029296875,13145.8203125
2012-03-30,1408.469970703125,13212.0400390625
2012-04-02,1419.0400390625,13264.490234375
2012-04-03,1413.3800048828125,13199.5498046875
2012-04-04,1398.9599609375,13074.75
2012-04-05,1398.0799560546875,13060.1396484375
2012-04-09,1382.199951171875,12929.58984375
2012-04-10,1358.5899658203125,12715.9296875
2012-04-11,1368.7099609375,12805.3896484375
2012-04-12,1387.5699462890625,12986.580078125
2012-04-13,1370.260009765625,12849.58984375
2012-04-16,1369.5699462890625,12921.41015625
2012-04-17,1390.780029296875,13115.5400390625
2012-04-18,1385.1400146484375,13032.75
2012-04-19,1376.9200439453125,12964.099609375
2012-04-20,1378.530029296875,13029.259765625
2012-04-23,1366.93994140625,12927.169921875
2012-04-24,1371.969970703125,13001.5595703125
2012-04-25,1390.68994140625,13090.7197265625
2012-04-26,1399.97998046875,13204.6201171875
2012-04-27,1403.3599853515625,13228.3095703125
2012-04-30,1397.9100341796875,13213.6298828125
2012-05-01,1405.8199462890625,13279.3203125
2012-05-02,1402.31005859375,13268.5703125
2012-05-03,1391.5699462890625,13206.58984375
2012-05-04,1369.0999755859375,13038.26953125
2012-05-07,1369.5799560546875,13008.5302734375
2012-05-08,1363.719970703125,12932.08984375
2012-05-09,1354.5799560546875,12835.0595703125
2012-05-10,1357.989990234375,12855.0400390625
2012-05-11,1353.3900146484375,12820.599609375
2012-05-14,1338.3499755859375,12695.349609375
2012-05-15,1330.6600341796875,12632.0
2012-05-16,1324.800048828125,12598.5498046875
2012-05-17,1304.8599853515625,12442.490234375
2012-05-18,1295.219970703125,12369.3798828125
2012-05-21,1315.989990234375,12504.48046875
2012-05-22,1316.6300048828125,12502.8095703125
2012-05-23,1318.8599853515625,12496.150390625
2012-05-24,1320.6800537109375,12529.75
2012-05-25,1317.8199462890625,12454.830078125
2012-05-29,1332.4200439453125,12580.6904296875
2012-05-30,1313.3199462890625,12419.8603515625
2012-05-31,1310.3299560546875,12393.4501953125
2012-06-01,1278.0400390625,12118.5703125
2012-06-04,1278.1800537109375,12101.4599609375
2012-06-05,1285.5,12127.9501953125
2012-06-06,1315.1300048828125,12414.7900390625
2012-06-07,1314.989990234375,12460.9599609375
2012-06-08,1325.6600341796875,12554.2001953125
2012-06-11,1308.9300537109375,12411.23046875
2012-06-12,1324.1800537109375,12573.7998046875
2012-06-13,1314.8800048828125,12496.3798828125
2012-06-14,1329.0999755859375,12651.91015625
2012-06-15,1342.8399658203125,12767.169921875
2012-06-18,1344.780029296875,12741.8203125
2012-06-19,1357.97998046875,12837.330078125
2012-06-20,1355.68994140625,12824.3896484375
2012-06-21,1325.510009765625,12573.5703125
2012-06-22,1335.02001953125,12640.7802734375
2012-06-25,1313.719970703125,12502.66015625
2012-06-26,1319.989990234375,12534.669921875
2012-06-27,1331.8499755859375,12627.009765625
2012-06-28,1329.0400390625,12602.259765625
2012-06-29,1362.1600341796875,12880.08984375
2012-07-02,1365.510009765625,12871.3896484375
2012-07-03,1374.02001953125,12943.66015625
2012-07-05,1367.5799560546875,12896.669921875
2012-07-06,1354.6800537109375,12772.4697265625
2012-07-09,1352.4599609375,12736.2900390625
2012-07-10,1341.469970703125,12653.1201171875
2012-07-11,1341.449951171875,12604.5302734375
2012-07-12,1334.760009765625,12573.26953125
2012-07-13,1356.780029296875,12777.08984375
2012-07-16,1353.6400146484375,12727.2099609375
2012-07-17,1363.6700439453125,12805.5400390625
2012-07-18,1372.780029296875,12908.7001953125
2012-07-19,1376.510009765625,12943.3603515625
2012-07-20,1362.6600341796875,12822.5703125
2012-07-23,1350.52001953125,12721.4599609375
2012-07-24,1338.31005859375,12617.3203125
2012-07-25,1337.8900146484375,12676.0498046875
2012-07-26,1360.02001953125,12887.9296875
2012-07-27,1385.969970703125,13075.66015625
2012-07-30,1385.300048828125,13073.009765625
2012-07-31,1379.3199462890625,13008.6796875
2012-08-01,1375.3199462890625,12976.1298828125
2012-08-02,1365.0,12878.8798828125
2012-08-03,1390.989990234375,13096.169921875
2012-08-06,1394.22998046875,13117.509765625
2012-08-07,1401.3499755859375,13168.599609375
2012-08-08,1402.219970703125,13175.6396484375
2012-08-09,1402.800048828125,13165.1904296875
2012-08-10,1405.8699951171875,13207.9501953125
2012-08-13,1404.1099853515625,13169.4296875
2012-08-14,1403.9300537109375,13172.1396484375
2012-08-15,1405.530029296875,13164.7802734375
2012-08-16,1415.510009765625,13250.1103515625
2012-08-17,1418.1600341796875,13275.2001953125
2012-08-20,1418.1300048828125,13271.6396484375
2012-08-21,1413.1700439453125,13203.580078125
2012-08-22,1413.489990234375,13172.759765625
2012-08-23,1402.0799560546875,13057.4599609375
2012-08-24,1411.1300048828125,13157.9697265625
2012-08-27,1410.43994140625,13124.669921875
2012-08-28,1409.300048828125,13102.990234375
2012-08-29,1410.489990234375,13107.48046875
2012-08-30,1399.47998046875,13000.7099609375
2012-08-31,1406.5799560546875,13090.83984375
2012-09-04,1404.93994140625,13035.9404296875
2012-09-05,1403.43994140625,13047.48046875
2012-09-06,1432.1199951171875,13292.0
2012-09-07,1437.9200439453125,13306.6396484375
2012-09-10,1429.0799560546875,13254.2900390625
2012-09-11,1433.56005859375,13323.3603515625
2012-09-12,1436.56005859375,13333.349609375
2012-09-13,1459.989990234375,13539.8603515625
2012-09-14,1465.77001953125,13593.3701171875
2012-09-17,1461.18994140625,13553.099609375
2012-09-18,1459.3199462890625,13564.6396484375
2012-09-19,1461.050048828125,13577.9599609375
2012-09-20,1460.260009765625,13596.9296875
2012-09-21,1460.1500244140625,13579.4697265625
2012-09-24,1456.8900146484375,13558.919921875
2012-09-25,1441.5899658203125,13457.5498046875
2012-09-26,1433.3199462890625,13413.509765625
2012-09-27,1447.1500244140625,13485.9697265625
2012-09-28,1440.6700439453125,13437.1298828125
2012-10-01,1444.489990234375,13515.1103515625
2012-10-02,1445.75,13482.3603515625
2012-10-03,1450.989990234375,13494.6103515625
2012-10-04,1461.4000244140625,13575.3603515625
2012-10-05,1460.9300537109375,13610.150390625
2012-10-08,1455.8800048828125,13583.650390625
2012-10-09,1441.47998046875,13473.5302734375
2012-10-10,1432.56005859375,13344.9697265625
2012-10-11,1432.8399658203125,13326.3896484375
2012-10-12,1428.5899658203125,13328.849609375
2012-10-15,1440.1300048828125,13424.23046875
2012-10-16,1454.9200439453125,13551.7802734375
2012-10-17,1460.9100341796875,13557.0
2012-10-18,1457.3399658203125,13548.9404296875
2012-10-19,1433.18994140625,13343.509765625
2012-10-22,1433.8199462890625,13345.8896484375
2012-10-23,1413.1099853515625,13102.5302734375
2012-10-24,1408.75,13077.33984375
2012-10-25,1412.969970703125,13103.6796875
2012-10-26,1411.93994140625,13107.2099609375
2012-10-31,1412.1600341796875,13096.4599609375
2012-11-01,1427.5899658203125,13232.6201171875
2012-11-02,1414.199951171875,13093.16015625
2012-11-05,1417.260009765625,13112.4404296875
2012-11-06,1428.3900146484375,13245.6796875
2012-11-07,1394.530029296875,12932.73046875
2012-11-08,1377.510009765625,12811.3203125
2012-11-09,1379.8499755859375,12815.3896484375
2012-11-12,1380.030029296875,12815.080078125
2012-11-13,1374.530029296875,12756.1796875
2012-11-14,1355.489990234375,12570.9501953125
2012-11-15,1353.3299560546875,12542.3798828125
2012-11-16,1359.8800048828125,12588.3095703125
2012-11-19,1386.8900146484375,12795.9599609375
2012-11-20,1387.81005859375,12788.509765625
2012-11-21,1391.030029296875,12836.8896484375
2012-11-23,1409.1500244140625,13009.5302734375
2012-11-26,1406.2900390625,12967.3701171875
2012-11-27,1398.93994140625,12878.1298828125
2012-11-28,1409.9300537109375,12985.1103515625
2012-11-29,1415.949951171875,13021.8203125
2012-11-30,1416.1800537109375,13025.580078125
2012-12-03,1409.4599609375,12965.599609375
2012-12-04,1407.050048828125,12951.7802734375
2012-12-05,1409.280029296875,13034.490234375
2012-12-06,1413.93994140625,13074.0400390625
2012-12-07,1418.0699462890625,13155.1298828125
2012-12-10,1418.550048828125,13169.8798828125
2012-12-11,1427.8399658203125,13248.4404296875
2012-12-12,1428.47998046875,13245.4501953125
2012-12-13,1419.449951171875,13170.7197265625
2012-12-14,1413.5799560546875,13135.009765625
2012-12-17,1430.3599853515625,13235.3896484375
2012-12-18,1446.7900390625,13350.9599609375
2012-12-19,1435.81005859375,13251.9697265625
2012-12-20,1443.68994140625,13311.7197265625
2012-12-21,1430.1500244140625,13190.83984375
2012-12-24,1426.6600341796875,13138.9296875
2012-12-26,1419.8299560546875,13114.58984375
2012-12-27,1418.0999755859375,13096.3095703125
2012-12-28,1402.4300537109375,12938.1103515625
2012-12-31,1426.18994140625,13104.1396484375
2013-01-02,1462.4200439453125,13412.5498046875
2013-01-03,1459.3699951171875,13391.3603515625
2013-01-04,1466.469970703125,13435.2099609375
2013-01-07,1461.8900146484375,13384.2900390625
2013-01-08,1457.1500244140625,13328.849609375
2013-01-09,1461.02001953125,13390.509765625
2013-01-10,1472.1199951171875,13471.2197265625
2013-01-11,1472.050048828125,13488.4296875
2013-01-14,1470.6800537109375,13507.3203125
2013-01-15,1472.3399658203125,13534.8896484375
2013-01-16,1472.6300048828125,13511.23046875
2013-01-17,1480.93994140625,13596.01953125
2013-01-18,1485.97998046875,13649.7001953125
2013-01-22,1492.56005859375,13712.2099609375
2013-01-23,1494.81005859375,13779.330078125
2013-01-24,1494.8199462890625,13825.330078125
2013-01-25,1502.9599609375,13895.98046875
2013-01-28,1500.1800537109375,13881.9296875
2013-01-29,1507.8399658203125,13954.419921875
2013-01-30,1501.9599609375,13910.419921875
2013-01-31,1498.1099853515625,13860.580078125
2013-02-01,1513.1700439453125,14009.7900390625
2013-02-04,1495.7099609375,13880.080078125
2013-02-05,1511.2900390625,13979.2998046875
2013-02-06,1512.1199951171875,13986.51953125
2013-02-07,1509.3900146484375,13944.0498046875
2013-02-08,1517.9300537109375,13992.9697265625
2013-02-11,1517.010009765625,13971.240234375
2013-02-12,1519.4300537109375,14018.7001953125
2013-02-13,1520.3299560546875,13982.91015625
2013-02-14,1521.3800048828125,13973.3896484375
2013-02-15,1519.7900390625,13981.759765625
2013-02-19,1530.93994140625,14035.669921875
2013-02-20,1511.949951171875,13927.5400390625
2013-02-21,1502.4200439453125,13880.6201171875
2013-02-22,1515.5999755859375,14000.5703125
2013-02-25,1487.8499755859375,13784.169921875
2013-02-26,1496.93994140625,13900.1298828125
2013-02-27,1515.989990234375,14075.3701171875
2013-02-28,1514.6800537109375,14054.490234375
2013-03-01,1518.199951171875,14089.66015625
2013-03-04,1525.199951171875,14127.8203125
2013-03-05,1539.7900390625,14253.76953125
2013-03-06,1541.4599609375,14296.240234375
2013-03-07,1544.260009765625,14329.490234375
2013-03-08,1551.1800537109375,14397.0703125
2013-03-11,1556.219970703125,14447.2900390625
2013-03-12,1552.47998046875,14450.0595703125
2013-03-13,1554.52001953125,14455.2802734375
2013-03-14,1563.22998046875,14539.1396484375
2013-03-15,1560.699951171875,14514.1103515625
2013-03-18,1552.0999755859375,14452.0595703125
2013-03-19,1548.3399658203125,14455.8203125
2013-03-20,1558.7099609375,14511.73046875
2013-03-21,1545.800048828125,14421.490234375
2013-03-22,1556.8900146484375,14512.0302734375
2013-03-25,1551.68994140625,14447.75
2013-03-26,1563.77001953125,14559.650390625
2013-03-27,1562.8499755859375,14526.16015625
2013-03-28,1569.18994140625,14578.5400390625
2013-04-01,1562.1700439453125,14572.849609375
2013-04-02,1570.25,14662.009765625
2013-04-03,1553.68994140625,14550.349609375
2013-04-04,1559.97998046875,14606.1103515625
2013-04-05,1553.280029296875,14565.25
2013-04-08,1563.0699462890625,14613.48046875
2013-04-09,1568.6099853515625,14673.4599609375
2013-04-10,1587.72998046875,14802.240234375
2013-04-11,1593.3699951171875,14865.1396484375
2013-04-12,1588.8499755859375,14865.0595703125
2013-04-15,1552.3599853515625,14599.2001953125
2013-04-16,1574.5699462890625,14756.7802734375
2013-04-17,1552.010009765625,14618.58984375
2013-04-18,1541.6099853515625,14537.1396484375
2013-04-19,1555.25,14547.509765625
2013-04-22,1562.5,14567.169921875
2013-04-23,1578.780029296875,14719.4599609375
2013-04-24,1578.7900390625,14676.2998046875
2013-04-25,1585.1600341796875,14700.7998046875
2013-04-26,1582.239990234375,14712.5498046875
2013-04-29,1593.6099853515625,14818.75
2013-04-30,1597.5699462890625,14839.7998046875
2013-05-01,1582.699951171875,14700.9501953125
2013-05-02,1597.5899658203125,14831.580078125
2013-05-03,1614.4200439453125,14973.9599609375
2013-05-06,1617.5,14968.8896484375
2013-05-07,1625.9599609375,15056.2001953125
2013-05-08,1632.68994140625,15105.1201171875
2013-05-09,1626.6700439453125,15082.6201171875
2013-05-10,1633.699951171875,15118.490234375
2013-05-13,1633.77001953125,15091.6796875
2013-05-14,1650.3399658203125,15215.25
2013-05-15,1658.780029296875,15275.6904296875
2013-05-16,1650.469970703125,15233.2197265625
2013-05-17,1667.469970703125,15354.400390625
2013-05-20,1666.2900390625,15335.2802734375
2013-05-21,1669.1600341796875,15387.580078125
2013-05-22,1655.3499755859375,15307.169921875
2013-05-23,1650.510009765625,15294.5
2013-05-24,1649.5999755859375,15303.099609375
2013-05-28,1660.06005859375,15409.3896484375
2013-05-29,1648.3599853515625,15302.7998046875
2013-05-30,1654.4100341796875,15324.5302734375
2013-05-31,1630.739990234375,15115.5703125
2013-06-03,1640.4200439453125,15254.0302734375
2013-06-04,1631.3800048828125,15177.5400390625
2013-06-05,1608.9000244140625,14960.58984375
2013-06-06,1622.56005859375,15040.6201171875
2013-06-07,1643.3800048828125,15248.1201171875
2013-06-10,1642.81005859375,15238.58984375
2013-06-11,1626.1300048828125,15122.01953125
2013-06-12,1612.52001953125,14995.23046875
2013-06-13,1636.3599853515625,15176.080078125
2013-06-14,1626.72998046875,15070.1796875
2013-06-17,1639.0400390625,15179.849609375
2013-06-18,1651.81005859375,15318.23046875
2013-06-19,1628.9300537109375,15112.1904296875
2013-06-20,1588.18994140625,14758.3203125
2013-06-21,1592.4300537109375,14799.400390625
2013-06-24,1573.0899658203125,14659.5595703125
2013-06-25,1588.030029296875,14760.3095703125
2013-06-26,1603.260009765625,14910.1396484375
2013-06-27,1613.199951171875,15024.490234375
2013-06-28,1606.280029296875,14909.599609375
2013-07-01,1614.9599609375,14974.9599609375
2013-07-02,1614.0799560546875,14932.41015625
2013-07-03,1615.4100341796875,14988.3701171875
2013-07-05,1631.8900146484375,15135.83984375
2013-07-08,1640.4599609375,15224.6904296875
2013-07-09,1652.3199462890625,15300.33984375
2013-07-10,1652.6199951171875,15291.66015625
2013-07-11,1675.02001953125,15460.919921875
2013-07-12,1680.18994140625,15464.2998046875
2013-07-15,1682.5,15484.259765625
2013-07-16,1676.260009765625,15451.849609375
2013-07-17,1680.9100341796875,15470.51953125
2013-07-18,1689.3699951171875,15548.5400390625
2013-07-19,1692.0899658203125,15543.740234375
2013-07-22,1695.530029296875,15545.5498046875
2013-07-23,1692.3900146484375,15567.740234375
2013-07-24,1685.93994140625,15542.240234375
2013-07-25,1690.25,15555.6103515625
2013-07-26,1691.6500244140625,15558.830078125
2013-07-29,1685.3299560546875,15521.9697265625
2013-07-30,1685.9599609375,15520.58984375
2013-07-31,1685.72998046875,15499.5400390625
2013-08-01,1706.8699951171875,15628.01953125
2013-08-02,1709.6700439453125,15658.3603515625
2013-08-05,1707.1400146484375,15612.1298828125
2013-08-06,1697.3699951171875,15518.740234375
2013-08-07,1690.9100341796875,15470.669921875
2013-08-08,1697.47998046875,15498.3203125
2013-08-09,1691.4200439453125,15425.509765625
2013-08-12,1689.469970703125,15419.6796875
2013-08-13,1694.1600341796875,15451.009765625
2013-08-14,1685.3900146484375,15337.66015625
2013-08-15,1661.3199462890625,15112.1904296875
2013-08-16,1655.8299560546875,15081.4697265625
2013-08-19,1646.06005859375,15010.740234375
2013-08-20,1652.3499755859375,15002.990234375
2013-08-21,1642.800048828125,14897.5498046875
2013-08-22,1656.9599609375,14963.740234375
2013-08-23,1663.5,15010.509765625
2013-08-26,1656.780029296875,14946.4599609375
2013-08-27,1630.47998046875,14776.1298828125
2013-08-28,1634.9599609375,14824.509765625
2013-08-29,1638.1700439453125,14840.9501953125
2013-08-30,1632.969970703125,14810.3095703125
2013-09-03,1639.77001953125,14833.9599609375
2013-09-04,1653.0799560546875,14930.8701171875
2013-09-05,1655.0799560546875,14937.48046875
2013-09-06,1655.1700439453125,14922.5
2013-09-09,1671.7099609375,15063.1201171875
2013-09-10,1683.989990234375,15191.0595703125
2013-09-11,1689.1300048828125,15326.599609375
2013-09-12,1683.4200439453125,15300.6396484375
2013-09-13,1687.989990234375,15376.0595703125
2013-09-16,1697.5999755859375,15494.7802734375
2013-09-17,1704.760009765625,15529.73046875
2013-09-18,1725.52001953125,15676.9404296875
2013-09-19,1722.3399658203125,15636.5498046875
2013-09-20,1709.9100341796875,15451.08984375
2013-09-23,1701.8399658203125,15401.3798828125
2013-09-24,1697.4200439453125,15334.58984375
2013-09-25,1692.77001953125,15273.259765625
2013-09-26,1698.6700439453125,15328.2998046875
2013-09-27,1691.75,15258.240234375
2013-09-30,1681.550048828125,15129.669921875
2013-10-01,1695.0,15191.7001953125
2013-10-02,1693.8699951171875,15133.1396484375
2013-10-03,1678.6600341796875,14996.48046875
2013-10-04,1690.5,15072.580078125
2013-10-07,1676.1199951171875,14936.240234375
2013-10-08,1655.449951171875,14776.5302734375
2013-10-09,1656.4000244140625,14802.98046875
2013-10-10,1692.56005859375,15126.0703125
2013-10-11,1703.199951171875,15237.1103515625
2013-10-14,1710.1400146484375,15301.259765625
2013-10-15,1698.06005859375,15168.009765625
2013-10-16,1721.5400390625,15373.830078125
2013-10-17,1733.1500244140625,15371.650390625
2013-10-18,1744.5,15399.650390625
2013-10-21,1744.6600341796875,15392.2001953125
2013-10-22,1754.6700439453125,15467.66015625
2013-10-23,1746.3800048828125,15413.330078125
2013-10-24,1752.0699462890625,15509.2099609375
2013-10-25,1759.77001953125,15570.2802734375
2013-10-28,1762.1099853515625,15568.9296875
2013-10-29,1771.949951171875,15680.349609375
2013-10-30,1763.31005859375,15618.759765625
2013-10-31,1756.5400390625,15545.75
2013-11-01,1761.6400146484375,15615.5498046875
2013-11-04,1767.9300537109375,15639.1201171875
2013-11-05,1762.969970703125,15618.2197265625
2013-11-06,1770.489990234375,15746.8798828125
2013-11-07,1747.1500244140625,15593.98046875
2013-11-08,1770.6099853515625,15761.7802734375
2013-11-11,1771.8900146484375,15783.099609375
2013-11-12,1767.68994140625,15750.669921875
2013-11-13,1782.0,15821.6298828125
2013-11-14,1790.6199951171875,15876.2197265625
2013-11-15,1798.1800537109375,15961.7001953125
2013-11-18,1791.530029296875,15976.01953125
2013-11-19,1787.8699951171875,15967.0302734375
2013-11-20,1781.3699951171875,15900.8203125
2013-11-21,1795.8499755859375,16009.990234375
2013-11-22,1804.760009765625,16064.76953125
2013-11-25,1802.47998046875,16072.5400390625
2013-11-26,1802.75,16072.7998046875
2013-11-27,1807.22998046875,16097.330078125
2013-11-29,1805.81005859375,16086.41015625
2013-12-02,1800.9000244140625,16008.76953125
2013-12-03,1795.1500244140625,15914.6201171875
2013-12-04,1792.81005859375,15889.76953125
2013-12-05,1785.030029296875,15821.509765625
2013-12-06,1805.0899658203125,16020.2001953125
2013-12-09,1808.3699951171875,16025.5302734375
2013-12-10,1802.6199951171875,15973.1298828125
2013-12-11,1782.219970703125,15843.5302734375
2013-12-12,1775.5,15739.4296875
2013-12-13,1775.3199462890625,15755.3603515625
2013-12-16,1786.5400390625,15884.5703125
2013-12-17,1781.0,15875.259765625
2013-12-18,1810.6500244140625,16167.9697265625
2013-12-19,1809.5999755859375,16179.080078125
2013-12-20,1818.3199462890625,16221.1396484375
2013-12-23,1827.989990234375,16294.6103515625
2013-12-24,1833.3199462890625,16357.5498046875
2013-12-26,1842.02001953125,16479.880859375
2013-12-27,1841.4000244140625,16478.41015625
2013-12-30,1841.0699462890625,16504.2890625
2013-12-31,1848.3599853515625,16576.66015625
2014-01-02,1831.97998046875,16441.349609375
2014-01-03,1831.3699951171875,16469.990234375
2014-01-06,1826.77001953125,16425.099609375
2014-01-07,1837.8800048828125,16530.939453125
2014-01-08,1837.489990234375,16462.740234375
2014-01-09,1838.1300048828125,16444.759765625
2014-01-10,1842.3699951171875,16437.05078125
2014-01-13,1819.199951171875,16257.9404296875
2014-01-14,1838.8800048828125,16373.8603515625
2014-01-15,1848.3800048828125,16481.939453125
2014-01-16,1845.8900146484375,16417.009765625
2014-01-17,1838.699951171875,16458.560546875
2014-01-21,1843.800048828125,16414.439453125
2014-01-22,1844.8599853515625,16373.33984375
2014-01-23,1828.4599609375,16197.349609375
2014-01-24,1790.2900390625,15879.1103515625
2014-01-27,1781.56005859375,15837.8798828125
2014-01-28,1792.5,15928.5595703125
2014-01-29,1774.199951171875,15738.7900390625
2014-01-30,1794.18994140625,15848.6103515625
2014-01-31,1782.5899658203125,15698.849609375
2014-02-03,1741.8900146484375,15372.7998046875
2014-02-04,1755.199951171875,15445.240234375
2014-02-05,1751.6400146484375,15440.23046875
2014-02-06,1773.4300537109375,15628.5302734375
2014-02-07,1797.02001953125,15794.080078125
2014-02-10,1799.8399658203125,15801.7900390625
2014-02-11,1819.75,15994.76953125
2014-02-12,1819.260009765625,15963.9404296875
2014-02-13,1829.8299560546875,16027.58984375
2014-02-14,1838.6300048828125,16154.3896484375
2014-02-18,1840.760009765625,16130.400390625
2014-02-19,1828.75,16040.5595703125
2014-02-20,1839.780029296875,16133.23046875
2014-02-21,1836.25,16103.2998046875
2014-02-24,1847.6099853515625,16207.1396484375
2014-02-25,1845.1199951171875,16179.66015625
2014-02-26,1845.1600341796875,16198.41015625
2014-02-27,1854.2900390625,16272.650390625
2014-02-28,1859.449951171875,16321.7099609375
2014-03-03,1845.72998046875,16168.0302734375
2014-03-04,1873.9100341796875,16395.880859375
2014-03-05,1873.81005859375,16360.1796875
2014-03-06,1877.030029296875,16421.890625
2014-03-07,1878.0400390625,16452.720703125
2014-03-10,1877.1700439453125,16418.6796875
2014-03-11,1867.6300048828125,16351.25
2014-03-12,1868.199951171875,16340.080078125
2014-03-13,1846.3399658203125,16108.8896484375
2014-03-14,1841.1300048828125,16065.669921875
2014-03-17,1858.8299560546875,16247.2197265625
2014-03-18,1872.25,16336.1904296875
2014-03-19,1860.77001953125,16222.169921875
2014-03-20,1872.010009765625,16331.0498046875
2014-03-21,1866.52001953125,16302.76953125
2014-03-24,1857.43994140625,16276.6904296875
2014-03-25,1865.6199951171875,16367.8798828125
2014-03-26,1852.56005859375,16268.990234375
2014-03-27,1849.0400390625,16264.23046875
2014-03-28,1857.6199951171875,16323.0595703125
2014-03-31,1872.3399658203125,16457.66015625
2014-04-01,1885.52001953125,16532.609375
2014-04-02,1890.9000244140625,16573.0
2014-04-03,1888.77001953125,16572.55078125
2014-04-04,1865.0899658203125,16412.7109375
2014-04-07,1845.0400390625,16245.8701171875
2014-04-08,1851.9599609375,16256.1396484375
2014-04-09,1872.1800537109375,16437.1796875
2014-04-10,1833.0799560546875,16170.2197265625
2014-04-11,1815.68994140625,16026.75
2014-04-14,1830.6099853515625,16173.240234375
2014-04-15,1842.97998046875,16262.5595703125
2014-04-16,1862.31005859375,16424.849609375
